"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
181.465434, 82.665, 154.0765
182.780407, 82.571, 153.4758
184.104909, 82.492, 152.9210
185.439009, 82.426, 152.3877
186.782777, 82.373, 151.8538
188.136282, 82.329, 151.3001
189.499595, 82.293, 150.7122
190.872787, 82.259, 150.0823
192.255930, 82.224, 149.4119
193.649096, 82.184, 148.7115
195.052357, 82.136, 147.9992
196.465787, 82.080, 147.2967
197.889459, 82.015, 146.6244
199.323447, 81.943, 145.9969
200.767827, 81.866, 145.4212
202.222674, 81.784, 144.8987
203.688063, 81.699, 144.4303
205.164070, 81.610, 144.0210
206.650774, 81.518, 143.6828
208.148250, 81.423, 143.4326
209.656578, 81.328, 143.2866
211.175836, 81.238, 143.2543
212.706103, 81.155, 143.3348
214.247460, 81.084, 143.5179
215.799985, 81.028, 143.7889
217.363761, 80.990, 144.1341
218.938868, 80.971, 144.5454
220.525389, 80.973, 145.0200
222.123407, 80.999, 145.5569
223.733005, 81.052, 146.1508
225.354267, 81.137, 146.7847
226.987276, 81.257, 147.4249
228.632120, 81.413, 148.0210
230.288882, 81.604, 148.5104
231.957651, 81.826, 148.8284
233.638511, 82.071, 148.9182
235.331552, 82.328, 148.7387
237.036862, 82.587, 148.2680
238.754529, 82.836, 147.5040
240.484642, 83.065, 146.4650
242.227293, 83.265, 145.1888
243.982572, 83.430, 143.7304
245.750570, 83.557, 142.1551
247.531380, 83.646, 140.5309
249.325095, 83.702, 138.9199
251.131807, 83.729, 137.3707
252.951612, 83.737, 135.9135
254.784603, 83.734, 134.5566
256.630878, 83.728, 133.2858
258.490531, 83.722, 132.0701
260.363660, 83.717, 130.8723
262.250362, 83.712, 129.6611
264.150736, 83.701, 128.4215
266.064881, 83.679, 127.1594
267.992897, 83.642, 125.8989
269.934884, 83.586, 124.6757
271.890944, 83.514, 123.5289
273.861178, 83.428, 122.4935
275.845688, 83.334, 121.5947
277.844580, 83.238, 120.8438
279.857956, 83.146, 120.2370
281.885923, 83.066, 119.7563
283.928584, 83.001, 119.3735
285.986048, 82.955, 119.0560
288.058420, 82.929, 118.7711
290.145811, 82.922, 118.4903
292.248327, 82.931, 118.1923
294.366079, 82.954, 117.8644
296.499176, 82.990, 117.5015
298.647732, 83.036, 117.1030
300.811856, 83.092, 116.6692
302.991663, 83.156, 116.1980
305.187266, 83.229, 115.6824
307.398778, 83.309, 115.1117
309.626317, 83.393, 114.4762
311.869996, 83.478, 113.7722
314.129935, 83.561, 113.0060
316.406250, 83.640, 112.1943
318.699060, 83.714, 111.3607
321.008485, 83.784, 110.5280
323.334645, 83.855, 109.7101
325.677661, 83.929, 108.9070
328.037655, 84.010, 108.1057
330.414751, 84.099, 107.2864
332.809073, 84.196, 106.4320
335.220745, 84.300, 105.5340
337.649892, 84.411, 104.5938
340.096643, 84.530, 103.6180
342.561123, 84.658, 102.6108
345.043462, 84.799, 101.5672
347.543789, 84.955, 100.4687
350.062235, 85.128, 99.2838
352.598930, 85.313, 97.9723
355.154007, 85.508, 96.4929
357.727600, 85.703, 94.8129
360.319841, 85.891, 92.9155
362.930868, 86.062, 90.8020
365.560814, 86.208, 88.4901
368.209819, 86.324, 86.0084
370.878019, 86.402, 83.3935
373.565554, 86.441, 80.6876
376.272564, 86.436, 77.9373
378.999190, 86.387, 75.1927
381.745574, 86.294, 72.5048
384.511860, 86.160, 69.9231
387.298191, 85.988, 67.4910
390.104714, 85.786, 65.2426
392.931573, 85.561, 63.1986
395.778918, 85.322, 61.3656
398.646895, 85.077, 59.7364
401.535654, 84.832, 58.2934
404.445347, 84.596, 57.0120
407.376125, 84.371, 55.8646
410.328140, 84.161, 54.8251
413.301547, 83.967, 53.8713
416.296501, 83.790, 52.9840
419.313157, 83.631, 52.1457
422.351673, 83.488, 51.3386
425.412207, 83.362, 50.5457
428.494919, 83.252, 49.7523
431.599970, 83.155, 48.9471
434.727521, 83.071, 48.1198
437.877736, 82.997, 47.2597
441.050779, 82.929, 46.3566
444.246814, 82.865, 45.4059
447.466010, 82.797, 44.4162
450.708533, 82.720, 43.4141
453.974553, 82.629, 42.4460
457.264240, 82.522, 41.5738
460.577765, 82.404, 40.8619
463.915301, 82.283, 40.3590
467.277023, 82.171, 40.0786
470.663105, 82.082, 39.9885
474.073724, 82.029, 40.0124
477.509057, 82.017, 40.0464
480.969285, 82.046, 39.9821
484.454586, 82.109, 39.7273
487.965144, 82.193, 39.2177
491.501141, 82.285, 38.4233
495.062760, 82.369, 37.3494
498.650189, 82.433, 36.0338
502.263614, 82.467, 34.5360
505.903223, 82.467, 32.9247
509.569207, 82.430, 31.2712
513.261755, 82.358, 29.6469
516.981061, 82.253, 28.1194
520.727319, 82.124, 26.7471
524.500724, 81.978, 25.5744
528.301473, 81.827, 24.6277
532.129763, 81.682, 23.9130
535.985794, 81.555, 23.4126
539.869768, 81.457, 23.0835
543.781887, 81.395, 22.8595
547.722355, 81.372, 22.6604
551.691377, 81.387, 22.4075
555.689160, 81.434, 22.0391
559.715913, 81.505, 21.5195
563.771845, 81.591, 20.8400
567.857168, 81.686, 20.0110
571.972095, 81.783, 19.0529
576.116841, 81.881, 17.9878
580.291621, 81.976, 16.8340
584.496653, 82.068, 15.6044
588.732157, 82.153, 14.3090
592.998353, 82.229, 12.9557
597.295463, 82.294, 11.5507
601.623713, 82.346, 10.0997
605.983326, 82.382, 8.6154
610.374531, 82.401, 7.1245
614.797557, 82.405, 5.6650
619.252633, 82.399, 4.2734
623.739993, 82.394, 2.9711
628.259870, 82.398, 1.7552
632.812500, 82.419, 0.5973
637.398120, 82.464, -0.5513
642.016970, 82.533, -1.7473
646.669289, 82.623, -3.0432
651.355322, 82.726, -4.4746
656.075311, 82.836, -6.0545
660.829503, 82.947, -7.7756
665.618146, 83.055, -9.6199
670.441489, 83.158, -11.5676
675.299785, 83.257, -13.6035
680.193285, 83.348, -15.7194
685.122246, 83.430, -17.9128
690.086925, 83.500, -20.1818
695.087579, 83.551, -22.5160
700.124470, 83.581, -24.8916
705.197861, 83.588, -27.2737
710.308015, 83.576, -29.6273
715.455200, 83.550, -31.9312
720.639683, 83.519, -34.1832
725.861735, 83.487, -36.3964
731.121628, 83.458, -38.5906
736.419637, 83.432, -40.7837
741.756037, 83.406, -42.9843
747.131107, 83.376, -45.1871
752.545127, 83.341, -47.3764
757.998380, 83.298, -49.5350
763.491148, 83.252, -51.6572
769.023720, 83.206, -53.7554
774.596383, 83.165, -55.8542
780.209428, 83.131, -57.9805
785.863147, 83.106, -60.1556
791.557835, 83.089, -62.3918
797.293789, 83.078, -64.6913
803.071309, 83.073, -67.0474
808.890695, 83.072, -69.4506
814.752250, 83.077, -71.8953
820.656281, 83.088, -74.3824
826.603094, 83.107, -76.9183
832.593001, 83.133, -79.5114
838.626313, 83.167, -82.1713
844.703345, 83.209, -84.9088
850.824414, 83.256, -87.7331
856.989838, 83.308, -90.6511
863.199940, 83.362, -93.6675
869.455043, 83.419, -96.7869
875.755472, 83.476, -100.0145
882.101557, 83.532, -103.3550
888.493629, 83.583, -106.8120
894.932020, 83.628, -110.3867
901.417066, 83.661, -114.0763
907.949106, 83.680, -117.8741
914.528479, 83.679, -121.7686
921.155530, 83.653, -125.7405
927.830602, 83.598, -129.7614
934.554045, 83.509, -133.7922
941.326209, 83.385, -137.7864
948.147447, 83.226, -141.6938
955.018114, 83.034, -145.4653
961.938569, 82.817, -149.0537
968.909173, 82.580, -152.4176
975.930288, 82.336, -155.5264
983.002281, 82.097, -158.3691
990.125521, 81.877, -160.9593
997.300379, 81.689, -163.3369
1004.527228, 81.544, -165.5596
1011.806447, 81.447, -167.6857
1019.138413, 81.401, -169.7583
1026.523510, 81.407, -171.8000
1033.962123, 81.467, -173.8236
1041.454639, 81.582, -175.8495
1049.001448, 81.754, -177.9214
1056.602945, 81.980, 179.8926
1064.259526, 82.249, 177.5110
1071.971589, 82.545, 174.8582
1079.739537, 82.850, 171.8828
1087.563775, 83.145, 168.5693
1095.444710, 83.412, 164.9402
1103.382754, 83.638, 161.0505
1111.378320, 83.817, 156.9758
1119.431826, 83.947, 152.7997
1127.543690, 84.030, 148.6041
1135.714337, 84.072, 144.4618
1143.944191, 84.082, 140.4313
1152.233682, 84.071, 136.5525
1160.583242, 84.052, 132.8453
1168.993307, 84.034, 129.3120
1177.464314, 84.028, 125.9402
